,First-order Sobol indices,Total-order Sobol indices
einv_op-GAS_RE,0.2198802881654321,0.2198802881654321
f_max-NUCLEAR,0.12378234924473022,0.12378234924473022
einv_constr-CAR_BEV,0.10182052175512042,0.10182052175512042
other-share_mobility_public_max,0.08086222713194226,0.08086222713194226
avail-WET_BIOMASS,0.048557596001072456,0.048557596001072456
avail-WOOD,0.045547721964261614,0.045547721964261614
einv_constr-PV,0.02378023006527484,0.02378023006527484
f_max-WIND_OFFSHORE,0.0203025847087753,0.0203025847087753
c_pt-PV,0.01830081514669978,0.01830081514669978
einv_constr-AMMONIA_TO_H2,0.01797148038082429,0.01797148038082429
einv_op-METHANOL,0.017580693817048913,0.017580693817048913
einv_op-URANIUM,0.01675430685580208,0.01675430685580208
c_pt-Wind_onshore,0.014181664204883893,0.014181664204883893
einv_constr-CAR_HEV,0.013097449043674889,0.013097449043674889
INDUSTRY-NON_ENERGY,0.012565602357604714,0.012565602357604714
einv_constr-IND_COGEN_WOOD,0.011338542111620612,0.011338542111620612
einv_constr-BIO_HYDROLYSIS,0.010785635419312755,0.010785635419312755
einv_constr-CAR_NG,0.01014084475878797,0.01014084475878797
HOUSEHOLDS-HEAT_LOW_T_HW,0.009739266699344516,0.009739266699344516
einv_constr-DHN_COGEN_WOOD,0.009340828024081291,0.009340828024081291
einv_op-ELECTRICITY,0.00929585142143827,0.00929585142143827
INDUSTRY-ELECTRICITY,0.008593004900818234,0.008593004900818234
HOUSEHOLDS-ELECTRICITY,0.008228880845043838,0.008228880845043838
einv_constr-SYN_METHANOLATION,0.005973504517913651,0.005973504517913651
TRANSPORTATION-MOBILITY_PASSENGER,0.005784110102670524,0.005784110102670524
f_max-WIND_ONSHORE,0.005533388976932945,0.005533388976932945
einv_op-WET_BIOMASS,0.005484799545416048,0.005484799545416048
einv_constr-IND_BOILER_WOOD,0.005291235784614081,0.005291235784614081
einv_constr-IND_BOILER_OIL,0.004997412911886908,0.004997412911886908
einv_constr-BOAT_FREIGHT_DIESEL,0.004820587300722549,0.004820587300722549
c_pt-Wind_offshore,0.004690643301001502,0.004690643301001502
einv_constr-GAS_TO_HVC,0.004570734162175335,0.004570734162175335
einv_constr-DEC_HP_ELEC,0.0042696232905499315,0.0042696232905499315
einv_constr-BIOMASS_TO_METHANOL,0.004238906718468136,0.004238906718468136
f_max-DHN_DEEP_GEO,0.004056209226189064,0.004056209226189064
einv_constr-WIND_ONSHORE,0.0038579519606515497,0.0038579519606515497
einv_constr-OIL_TO_HVC,0.003643458734814791,0.003643458734814791
einv_op-BIOETHANOL,0.0032553046051939792,0.0032553046051939792
einv_constr-DHN_COGEN_WET_BIOMASS,0.0030293868768867375,0.0030293868768867375
einv_constr-DEC_COGEN_GAS,0.0028380354774958467,0.0028380354774958467
einv_op-METHANOL_RE,0.002807107466478129,0.002807107466478129
einv_constr-METHANOL_TO_HVC,0.002671629305907553,0.002671629305907553
einv_constr-DHN_DEEP_GEO,0.0026026775553752123,0.0026026775553752123
einv_op-DIESEL,0.0025335857867857577,0.0025335857867857577
INDUSTRY-HEAT_HIGH_T,0.002426199571029354,0.002426199571029354
einv_constr-SMR,0.0024212526767787746,0.0024212526767787746
other-import_capacity,0.002416288350373891,0.002416288350373891
einv_constr-DEC_ADVCOGEN_GAS,0.0023963428105824836,0.0023963428105824836
HOUSEHOLDS-LIGHTING,0.0023657235365515026,0.0023657235365515026
einv_constr-TRAMWAY_TROLLEY,0.0022546936687497443,0.0022546936687497443
einv_constr-DHN_BOILER_GAS,0.002098272386886637,0.002098272386886637
einv_constr-DHN_COGEN_WASTE,0.0020844150655327546,0.0020844150655327546
HOUSEHOLDS-HEAT_LOW_T_SH,0.0019953223342941157,0.0019953223342941157
einv_constr-SYN_METHANATION,0.001975568617294699,0.001975568617294699
einv_constr-GASIFICATION_SNG,0.0017604252757429063,0.0017604252757429063
avail-WASTE,0.0015022962919944787,0.0015022962919944787
einv_constr-DEC_BOILER_WOOD,0.0014907442701423248,0.0014907442701423248
einv_constr-CAR_PHEV,0.001474909659945804,0.001474909659945804
einv_constr-CAR_GASOLINE,0.0013950320458544802,0.0013950320458544802
einv_constr-DEC_COGEN_OIL,0.0013287938072237175,0.0013287938072237175
einv_constr-DHN_COGEN_GAS,0.0013107447465955818,0.0013107447465955818
einv_constr-IND_BOILER_COAL,0.001275204870921601,0.001275204870921601
einv_constr-CAR_DIESEL,0.0012314655235845847,0.0012314655235845847
other-share_heat_dhn_max,0.001185754839782254,0.001185754839782254
einv_constr-DHN_HP_ELEC,0.0011395780263804877,0.0011395780263804877
other-HEAT_LOW_T_DHN,0.0011364969544740032,0.0011364969544740032
einv_constr-HYDRO_RIVER,0.0011242228598842877,0.0011242228598842877
einv_constr-TRUCK_METHANOL,0.0010420539581209004,0.0010420539581209004
einv_constr-IND_BOILER_WASTE,0.0009448534762111581,0.0009448534762111581
einv_constr-PYROLYSIS_TO_LFO,0.0008782042701284016,0.0008782042701284016
einv_constr-DHN_BOILER_WOOD,0.0008625131014526264,0.0008625131014526264
einv_constr-CCGT_AMMONIA,0.0008197462448600473,0.0008197462448600473
einv_op-AMMONIA_RE,0.0008070432115172187,0.0008070432115172187
einv_op-LFO,0.0008051330487225579,0.0008051330487225579
einv_constr-DEC_THHP_GAS,0.0007672468861173267,0.0007672468861173267
einv_constr-WIND_OFFSHORE,0.0006799424216965353,0.0006799424216965353
SERVICES-HEAT_LOW_T_SH,0.0006378905084184479,0.0006378905084184479
einv_constr-H2_ELECTROLYSIS,0.0006096034292610355,0.0006096034292610355
SERVICES-ELECTRICITY,0.0006077862431509505,0.0006077862431509505
INDUSTRY-HEAT_LOW_T_SH,0.000556736691298101,0.000556736691298101
einv_constr-DHN_COGEN_BIO_HYDROLYSIS,0.0005513084174758726,0.0005513084174758726
einv_constr-BUS_COACH_FC_HYBRIDH2,0.0005201857992827006,0.0005201857992827006
einv_op-H2_RE,0.0005128819310454443,0.0005128819310454443
einv_constr-TRUCK_NG,0.0004578082564283143,0.0004578082564283143
einv_constr-IND_COGEN_WASTE,0.0004525205270675901,0.0004525205270675901
einv_constr-DHN_SOLAR,0.00043581933439275355,0.00043581933439275355
einv_constr-TRUCK_FUEL_CELL,0.00043498611099671643,0.00043498611099671643
einv_constr-DEC_BOILER_GAS,0.0004266013629440026,0.0004266013629440026
einv_constr-PHS,0.00042056343759564634,0.00042056343759564634
einv_op-WOOD,0.0004024412502113035,0.0004024412502113035
einv_constr-DEC_SOLAR,0.0003933614962960642,0.0003933614962960642
einv_constr-HABER_BOSCH,0.00038667901450493774,0.00038667901450493774
INDUSTRY-LIGHTING,0.0003796586160826465,0.0003796586160826465
einv_constr-GEOTHERMAL,0.00036434733115215886,0.00036434733115215886
einv_constr-H2_BIOMASS,0.0003504128221160257,0.0003504128221160257
einv_op-WASTE,0.0003308448008855862,0.0003308448008855862
other-share_freight_train_max,0.0003208048209157477,0.0003208048209157477
einv_op-GASOLINE,0.0002923519049155978,0.0002923519049155978
einv_constr-CCGT,0.00026356517617726234,0.00026356517617726234
einv_constr-DEC_BOILER_OIL,0.00026330632098442924,0.00026330632098442924
einv_constr-CAR_METHANOL,0.0002515837534824216,0.0002515837534824216
TRANSPORTATION-MOBILITY_FREIGHT,0.00022916044106940784,0.00022916044106940784
f_max-PV,0.00022494554747913591,0.00022494554747913591
einv_constr-IND_DIRECT_ELEC,0.0002122134766577275,0.0002122134766577275
f_max-GEOTHERMAL,0.00016224126107969186,0.00016224126107969186
einv_constr-BUS_COACH_HYDIESEL,0.00015897429370879018,0.00015897429370879018
einv_constr-DHN_BOILER_OIL,0.0001534528750342,0.0001534528750342
einv_constr-IND_COGEN_GAS,0.0001532857042082425,0.0001532857042082425
einv_constr-PYROLYSIS_TO_FUELS,0.00014331244517730419,0.00014331244517730419
INDUSTRY-HEAT_LOW_T_HW,0.00013820757582387589,0.00013820757582387589
einv_constr-DEC_ADVCOGEN_H2,0.00012997433635889366,0.00012997433635889366
einv_constr-BIOMETHANATION,0.0001228424353402329,0.0001228424353402329
einv_constr-BOAT_FREIGHT_NG,0.00010899773302333645,0.00010899773302333645
einv_constr-TRUCK_ELEC,0.000107198460721967,0.000107198460721967
einv_constr-BUS_COACH_DIESEL,8.62003833415709e-05,8.62003833415709e-05
c_pt-Hydro_river,8.098949459398612e-05,8.098949459398612e-05
einv_constr-CAR_FUEL_CELL,6.776432243439269e-05,6.776432243439269e-05
einv_constr-METHANE_TO_METHANOL,5.533248795293609e-05,5.533248795293609e-05
einv_constr-BOAT_FREIGHT_METHANOL,4.6062152966330344e-05,4.6062152966330344e-05
einv_constr-TRUCK_DIESEL,3.3124088982431114e-05,3.3124088982431114e-05
SERVICES-HEAT_LOW_T_HW,2.9565611073900518e-05,2.9565611073900518e-05
einv_constr-BUS_COACH_CNG_STOICH,2.90895662667315e-05,2.90895662667315e-05
other-i_rate,2.757625922226014e-05,2.757625922226014e-05
einv_constr-BIOMASS_TO_HVC,2.3195318061830302e-05,2.3195318061830302e-05
einv_op-AMMONIA,1.7349495528119845e-05,1.7349495528119845e-05
einv_constr-DEC_DIRECT_ELEC,1.1254530106722994e-05,1.1254530106722994e-05
einv_op-H2,8.99335513040455e-06,8.99335513040455e-06
einv_constr-BATT_LI,7.890238119451448e-06,7.890238119451448e-06
einv_constr-NUCLEAR,3.871540549766458e-06,3.871540549766458e-06
other-share_freight_boat_max,3.165871726606835e-06,3.165871726606835e-06
einv_constr-TRAIN_PUB,1.6197244166044994e-06,1.6197244166044994e-06
einv_op-BIODIESEL,9.317168868342314e-07,9.317168868342314e-07
c_pt-Solar,8.910226750246185e-07,8.910226750246185e-07
SERVICES-LIGHTING,4.716580769495153e-07,4.716580769495153e-07
einv_constr-IND_BOILER_GAS,2.2834720755270867e-07,2.2834720755270867e-07
