,First-order Sobol indices,Total-order Sobol indices
einv_constr-CAR_NG,0.3081922946384025,0.3081922946384025
einv_op-GAS,0.2635645031388979,0.2635645031388979
einv_constr-TRUCK_FUEL_CELL,0.03916259730792858,0.03916259730792858
einv_constr-DHN_DEEP_GEO,0.026312607526793833,0.026312607526793833
other-share_mobility_public_max,0.020072187949517484,0.020072187949517484
einv_op-GAS_RE,0.01979004688560526,0.01979004688560526
einv_constr-DHN_BOILER_OIL,0.01614677465623352,0.01614677465623352
einv_constr-TRUCK_NG,0.016106962541079288,0.016106962541079288
avail-WOOD,0.014958770145868919,0.014958770145868919
einv_constr-DHN_COGEN_WOOD,0.014246556452200562,0.014246556452200562
einv_op-METHANOL,0.012017025510138862,0.012017025510138862
einv_constr-TRUCK_ELEC,0.011243742810992281,0.011243742810992281
einv_constr-IND_BOILER_OIL,0.011059765130456256,0.011059765130456256
f_max-WIND_OFFSHORE,0.01103434112621594,0.01103434112621594
einv_constr-CAR_PHEV,0.010240685780399635,0.010240685780399635
einv_constr-WIND_ONSHORE,0.009018154018766366,0.009018154018766366
einv_constr-DEC_DIRECT_ELEC,0.008767735142594341,0.008767735142594341
einv_constr-NUCLEAR,0.008371187171993819,0.008371187171993819
einv_constr-TRAMWAY_TROLLEY,0.0073113935422306296,0.0073113935422306296
f_max-GEOTHERMAL,0.007141391012103286,0.007141391012103286
einv_constr-METHANE_TO_METHANOL,0.006960720934634276,0.006960720934634276
einv_constr-IND_BOILER_COAL,0.006449675161623536,0.006449675161623536
einv_constr-SYN_METHANOLATION,0.006426924772439453,0.006426924772439453
other-share_freight_boat_max,0.006172462175281922,0.006172462175281922
einv_constr-HABER_BOSCH,0.006064185448735786,0.006064185448735786
INDUSTRY-HEAT_LOW_T_HW,0.005342920659140082,0.005342920659140082
SERVICES-LIGHTING,0.005234066616922231,0.005234066616922231
einv_constr-HYDRO_RIVER,0.004876432054519177,0.004876432054519177
einv_constr-CAR_HEV,0.004556674152919771,0.004556674152919771
einv_constr-OIL_TO_HVC,0.004416489168216867,0.004416489168216867
einv_constr-DEC_COGEN_GAS,0.004285637321068639,0.004285637321068639
einv_constr-AMMONIA_TO_H2,0.004195219623460389,0.004195219623460389
f_max-PV,0.004161103146763203,0.004161103146763203
einv_constr-DEC_ADVCOGEN_GAS,0.003927819543334488,0.003927819543334488
avail-WASTE,0.003784610595567975,0.003784610595567975
einv_op-AMMONIA_RE,0.003649383784455051,0.003649383784455051
einv_constr-DEC_THHP_GAS,0.003548801510896361,0.003548801510896361
einv_op-WOOD,0.0033220194302220206,0.0033220194302220206
einv_constr-CCGT_AMMONIA,0.0031562768008008227,0.0031562768008008227
einv_constr-GAS_TO_HVC,0.0030615755357481867,0.0030615755357481867
einv_constr-WIND_OFFSHORE,0.0030250832826085976,0.0030250832826085976
einv_constr-DEC_SOLAR,0.0030146555568578916,0.0030146555568578916
einv_constr-DHN_BOILER_WOOD,0.0028516766099320858,0.0028516766099320858
einv_constr-IND_DIRECT_ELEC,0.002611088053424069,0.002611088053424069
einv_constr-DHN_HP_ELEC,0.002509841856285258,0.002509841856285258
f_max-DHN_DEEP_GEO,0.002433496596346095,0.002433496596346095
einv_constr-BUS_COACH_FC_HYBRIDH2,0.002243405757181907,0.002243405757181907
einv_constr-IND_BOILER_WOOD,0.002242742196938811,0.002242742196938811
einv_constr-CAR_BEV,0.0021785740247083516,0.0021785740247083516
INDUSTRY-NON_ENERGY,0.0021384370806306206,0.0021384370806306206
einv_constr-PHS,0.002109835596046968,0.002109835596046968
einv_constr-TRAIN_FREIGHT,0.0020615924271076783,0.0020615924271076783
avail-WET_BIOMASS,0.0020372659787521756,0.0020372659787521756
einv_constr-DEC_BOILER_WOOD,0.0020242946013793077,0.0020242946013793077
einv_constr-IND_COGEN_GAS,0.0019947444179385784,0.0019947444179385784
einv_constr-DEC_COGEN_OIL,0.0018859870566922746,0.0018859870566922746
TRANSPORTATION-MOBILITY_PASSENGER,0.0018636009295426754,0.0018636009295426754
c_pt-Wind_onshore,0.0018498634847167687,0.0018498634847167687
einv_constr-IND_BOILER_GAS,0.001795804461646576,0.001795804461646576
einv_constr-IND_BOILER_WASTE,0.0017120163535514661,0.0017120163535514661
einv_constr-BUS_COACH_DIESEL,0.001452965946178134,0.001452965946178134
HOUSEHOLDS-HEAT_LOW_T_HW,0.0014327609376336213,0.0014327609376336213
SERVICES-ELECTRICITY,0.001199304447127052,0.001199304447127052
c_pt-Wind_offshore,0.0010971794290467636,0.0010971794290467636
einv_op-METHANOL_RE,0.0010732751620928255,0.0010732751620928255
einv_constr-BOAT_FREIGHT_METHANOL,0.0010531619471482808,0.0010531619471482808
INDUSTRY-LIGHTING,0.0010163298628926287,0.0010163298628926287
einv_op-AMMONIA,0.0009180471915231498,0.0009180471915231498
einv_constr-DEC_BOILER_OIL,0.000845432141498166,0.000845432141498166
other-ELECTRICITY,0.0007977301876339613,0.0007977301876339613
einv_op-WET_BIOMASS,0.0007859652191314314,0.0007859652191314314
f_max-WIND_ONSHORE,0.0007543170310542128,0.0007543170310542128
SERVICES-HEAT_LOW_T_SH,0.0007405083209849648,0.0007405083209849648
einv_constr-DHN_BOILER_GAS,0.0007146788277546628,0.0007146788277546628
einv_constr-H2_ELECTROLYSIS,0.0006843531941458645,0.0006843531941458645
einv_constr-SMR,0.0006680019900209215,0.0006680019900209215
other-i_rate,0.0006417273035033529,0.0006417273035033529
einv_constr-DEC_BOILER_GAS,0.0006294308328203211,0.0006294308328203211
einv_op-H2,0.0006100052286109083,0.0006100052286109083
einv_op-DIESEL,0.0005851880913609812,0.0005851880913609812
einv_constr-TRUCK_METHANOL,0.0005847907706663797,0.0005847907706663797
einv_constr-DHN_COGEN_BIO_HYDROLYSIS,0.0005706787278943309,0.0005706787278943309
einv_constr-H2_BIOMASS,0.0004584270790332052,0.0004584270790332052
einv_constr-BUS_COACH_HYDIESEL,0.0004470037514765845,0.0004470037514765845
einv_constr-BOAT_FREIGHT_DIESEL,0.0004322969244156554,0.0004322969244156554
einv_constr-BIOMASS_TO_METHANOL,0.00040607171450068934,0.00040607171450068934
einv_constr-DHN_COGEN_GAS,0.0003660392499439238,0.0003660392499439238
einv_constr-CAR_DIESEL,0.0003644600022158192,0.0003644600022158192
f_max-NUCLEAR,0.00033723736076330773,0.00033723736076330773
einv_constr-DEC_HP_ELEC,0.0003111430164287646,0.0003111430164287646
c_pt-Hydro_river,0.0002963604175018709,0.0002963604175018709
INDUSTRY-ELECTRICITY,0.00028646942072298783,0.00028646942072298783
einv_constr-DEC_ADVCOGEN_H2,0.00028542800396302176,0.00028542800396302176
HOUSEHOLDS-LIGHTING,0.0002587158587269398,0.0002587158587269398
other-import_capacity,0.000250195942577805,0.000250195942577805
einv_constr-TRAIN_PUB,0.00024414512555843114,0.00024414512555843114
einv_constr-CAR_FUEL_CELL,0.00024010639601892883,0.00024010639601892883
einv_op-LFO,0.00023784697742209424,0.00023784697742209424
einv_op-BIODIESEL,0.00022733916426710476,0.00022733916426710476
einv_constr-DHN_COGEN_WET_BIOMASS,0.0002254759170574963,0.0002254759170574963
einv_constr-BIOMETHANATION,0.00020718241735821785,0.00020718241735821785
einv_constr-PYROLYSIS_TO_LFO,0.00019364843482497893,0.00019364843482497893
einv_constr-BIOMASS_TO_HVC,0.0001929801699865555,0.0001929801699865555
HOUSEHOLDS-ELECTRICITY,0.0001656032966664993,0.0001656032966664993
einv_constr-GASIFICATION_SNG,0.0001445100853494331,0.0001445100853494331
c_pt-PV,0.0001429396406947295,0.0001429396406947295
einv_constr-PYROLYSIS_TO_FUELS,0.00014070819644619817,0.00014070819644619817
einv_op-WASTE,0.0001241107989705986,0.0001241107989705986
INDUSTRY-HEAT_HIGH_T,0.00012246851552576423,0.00012246851552576423
einv_constr-BOAT_FREIGHT_NG,0.0001093237672558817,0.0001093237672558817
einv_constr-CAR_GASOLINE,0.00010725007204447496,0.00010725007204447496
TRANSPORTATION-MOBILITY_FREIGHT,0.00010398020182515407,0.00010398020182515407
einv_constr-BIO_HYDROLYSIS,8.164519120101144e-05,8.164519120101144e-05
einv_op-URANIUM,7.298765832801325e-05,7.298765832801325e-05
other-share_freight_train_max,7.145908785461943e-05,7.145908785461943e-05
einv_constr-PV,6.366006351355487e-05,6.366006351355487e-05
einv_op-BIOETHANOL,5.6978987910121556e-05,5.6978987910121556e-05
einv_constr-TRUCK_DIESEL,4.807944449974411e-05,4.807944449974411e-05
einv_constr-GEOTHERMAL,4.745279635214159e-05,4.745279635214159e-05
einv_constr-BUS_COACH_CNG_STOICH,4.701310225162098e-05,4.701310225162098e-05
einv_constr-SYN_METHANATION,3.98004698095064e-05,3.98004698095064e-05
other-HEAT_LOW_T_DHN,3.2659309096631286e-05,3.2659309096631286e-05
einv_constr-METHANOL_TO_HVC,2.9658212110257804e-05,2.9658212110257804e-05
HOUSEHOLDS-HEAT_LOW_T_SH,2.93242917149152e-05,2.93242917149152e-05
einv_op-ELECTRICITY,2.2857227158310867e-05,2.2857227158310867e-05
einv_constr-CCGT,2.2671662320629433e-05,2.2671662320629433e-05
einv_op-H2_RE,1.8865222977077547e-05,1.8865222977077547e-05
SERVICES-HEAT_LOW_T_HW,1.8563296568746257e-05,1.8563296568746257e-05
einv_constr-CAR_METHANOL,1.4774583165887221e-05,1.4774583165887221e-05
einv_constr-DHN_COGEN_WASTE,1.4114276802595433e-05,1.4114276802595433e-05
einv_op-GASOLINE,1.276644931881291e-05,1.276644931881291e-05
other-share_heat_dhn_max,1.253820682515834e-05,1.253820682515834e-05
einv_constr-IND_COGEN_WOOD,9.820850989911421e-06,9.820850989911421e-06
einv_constr-BATT_LI,3.914672603632292e-06,3.914672603632292e-06
INDUSTRY-HEAT_LOW_T_SH,3.0736242568650116e-06,3.0736242568650116e-06
einv_constr-IND_COGEN_WASTE,1.5845636622793656e-06,1.5845636622793656e-06
c_pt-Solar,1.556800317565943e-06,1.556800317565943e-06
einv_constr-DHN_SOLAR,1.1519906663949706e-06,1.1519906663949706e-06
