,First-order Sobol indices,Total-order Sobol indices
avail-WASTE,1.7742709180386505e-05,1.7742709180386505e-05
einv_constr-IND_BOILER_GAS,1.4328538161622828e-05,1.4328538161622828e-05
einv_constr-TRUCK_FUEL_CELL,1.351277028634924e-05,1.351277028634924e-05
einv_constr-DEC_SOLAR,1.1536555710918023e-05,1.1536555710918023e-05
einv_constr-GEOTHERMAL,7.4501508769603375e-06,7.4501508769603375e-06
einv_constr-IND_COGEN_GAS,6.365166994396905e-06,6.365166994396905e-06
einv_constr-NUCLEAR,4.029161521970525e-06,4.029161521970525e-06
f_max-DHN_DEEP_GEO,3.5911417285692552e-06,3.5911417285692552e-06
einv_constr-DHN_BOILER_OIL,3.0743626723425976e-06,3.0743626723425976e-06
f_max-WIND_OFFSHORE,3.0047355177110767e-06,3.0047355177110767e-06
einv_constr-DEC_ADVCOGEN_H2,2.8384386791327055e-06,2.8384386791327055e-06
HOUSEHOLDS-ELECTRICITY,2.630736785819054e-06,2.630736785819054e-06
einv_constr-DHN_BOILER_WOOD,1.648453803582465e-06,1.648453803582465e-06
einv_constr-DHN_BOILER_GAS,2.023776947081913e-08,2.023776947081913e-08
