,First-order Sobol indices,Total-order Sobol indices
einv_constr-CAR_NG,0.21164472829923645,0.21164472829923645
einv_op-GAS,0.20639461333530332,0.20639461333530332
other-share_mobility_public_max,0.050932084180621964,0.050932084180621964
TRANSPORTATION-MOBILITY_FREIGHT,0.021833556536663527,0.021833556536663527
einv_constr-IND_BOILER_OIL,0.02170391309449907,0.02170391309449907
einv_constr-DHN_SOLAR,0.020499106487410823,0.020499106487410823
einv_constr-TRAIN_FREIGHT,0.017521168608806034,0.017521168608806034
einv_constr-DHN_DEEP_GEO,0.01672879412403115,0.01672879412403115
einv_constr-BUS_COACH_FC_HYBRIDH2,0.015040309303806803,0.015040309303806803
einv_constr-DEC_BOILER_GAS,0.014070655921019653,0.014070655921019653
HOUSEHOLDS-HEAT_LOW_T_HW,0.013949507269159967,0.013949507269159967
einv_op-LFO,0.012386219965362242,0.012386219965362242
einv_constr-METHANOL_TO_HVC,0.012254250182469237,0.012254250182469237
einv_constr-DHN_COGEN_BIO_HYDROLYSIS,0.012112660020561043,0.012112660020561043
INDUSTRY-NON_ENERGY,0.01169952688315493,0.01169952688315493
c_pt-PV,0.01160733344824294,0.01160733344824294
einv_constr-DHN_COGEN_WOOD,0.011442314883043366,0.011442314883043366
einv_constr-IND_BOILER_GAS,0.010755797886757611,0.010755797886757611
einv_constr-H2_ELECTROLYSIS,0.010468629567257033,0.010468629567257033
einv_constr-TRAMWAY_TROLLEY,0.010052128292944877,0.010052128292944877
HOUSEHOLDS-HEAT_LOW_T_SH,0.009963214637129405,0.009963214637129405
einv_constr-DHN_COGEN_GAS,0.009564672423552472,0.009564672423552472
einv_constr-TRUCK_ELEC,0.009069531486302879,0.009069531486302879
einv_constr-TRUCK_DIESEL,0.008985455809241979,0.008985455809241979
einv_constr-DEC_ADVCOGEN_GAS,0.008064729635022135,0.008064729635022135
einv_constr-BIO_HYDROLYSIS,0.008051861448977281,0.008051861448977281
other-share_freight_boat_max,0.007953195521661448,0.007953195521661448
einv_op-METHANOL,0.007901778804368896,0.007901778804368896
INDUSTRY-ELECTRICITY,0.007401454493924545,0.007401454493924545
einv_constr-DEC_COGEN_GAS,0.007266467485597506,0.007266467485597506
einv_constr-GAS_TO_HVC,0.0070984389437406415,0.0070984389437406415
einv_constr-CAR_PHEV,0.0070021952581457575,0.0070021952581457575
HOUSEHOLDS-ELECTRICITY,0.006833542158154218,0.006833542158154218
einv_constr-WIND_OFFSHORE,0.006395243561857563,0.006395243561857563
avail-WASTE,0.006281381475082428,0.006281381475082428
f_max-NUCLEAR,0.006159381622509112,0.006159381622509112
einv_constr-CCGT_AMMONIA,0.006075990893685327,0.006075990893685327
einv_op-BIOETHANOL,0.005685353377155462,0.005685353377155462
