,First-order Sobol indices,Total-order Sobol indices
INDUSTRY-NON_ENERGY,0.00010351678339214564,0.00010351678339214564
einv_op-H2_RE,9.722033402724454e-05,9.722033402724454e-05
einv_constr-H2_ELECTROLYSIS,8.973038271807923e-05,8.973038271807923e-05
einv_constr-TRAIN_PUB,8.42444663704568e-05,8.42444663704568e-05
einv_constr-PV,8.326250696928408e-05,8.326250696928408e-05
einv_constr-PYROLYSIS_TO_LFO,7.470596494847328e-05,7.470596494847328e-05
einv_constr-BIOMASS_TO_METHANOL,7.12040209531306e-05,7.12040209531306e-05
einv_op-GASOLINE,6.709747945874186e-05,6.709747945874186e-05
einv_constr-BIO_HYDROLYSIS,5.348665871644525e-05,5.348665871644525e-05
einv_constr-SYN_METHANATION,4.5474799398300585e-05,4.5474799398300585e-05
other-share_freight_train_max,4.316507320724697e-05,4.316507320724697e-05
einv_constr-PYROLYSIS_TO_FUELS,4.2674232370518286e-05,4.2674232370518286e-05
einv_constr-DHN_COGEN_BIO_HYDROLYSIS,3.990748537121564e-05,3.990748537121564e-05
other-share_heat_dhn_max,3.682406561578855e-05,3.682406561578855e-05
SERVICES-ELECTRICITY,3.6059663683604264e-05,3.6059663683604264e-05
SERVICES-HEAT_LOW_T_HW,3.5120472486191315e-05,3.5120472486191315e-05
einv_constr-DHN_BOILER_GAS,3.397255592383905e-05,3.397255592383905e-05
c_pt-PV,2.9997442923509987e-05,2.9997442923509987e-05
einv_constr-CCGT_AMMONIA,2.948774976068698e-05,2.948774976068698e-05
einv_constr-BIOMETHANATION,2.5710352034147533e-05,2.5710352034147533e-05
einv_op-BIODIESEL,2.2099667244248877e-05,2.2099667244248877e-05
SERVICES-HEAT_LOW_T_SH,1.662629136653995e-05,1.662629136653995e-05
einv_op-AMMONIA_RE,1.636503271072046e-05,1.636503271072046e-05
einv_constr-IND_COGEN_WASTE,1.5775157515005322e-05,1.5775157515005322e-05
einv_constr-BUS_COACH_HYDIESEL,1.312334135180505e-05,1.312334135180505e-05
other-HEAT_LOW_T_DHN,1.1421506576969383e-05,1.1421506576969383e-05
einv_constr-SYN_METHANOLATION,8.520194818872656e-06,8.520194818872656e-06
HOUSEHOLDS-ELECTRICITY,8.206005385021851e-06,8.206005385021851e-06
einv_constr-BATT_LI,6.757402995270391e-06,6.757402995270391e-06
einv_constr-CAR_DIESEL,5.991332865763871e-06,5.991332865763871e-06
einv_constr-SMR,4.971733947445509e-06,4.971733947445509e-06
einv_constr-DHN_HP_ELEC,3.4560101255719266e-06,3.4560101255719266e-06
einv_constr-BUS_COACH_CNG_STOICH,3.2417595040647464e-06,3.2417595040647464e-06
einv_constr-TRAIN_FREIGHT,3.1083853469086196e-06,3.1083853469086196e-06
einv_constr-IND_DIRECT_ELEC,2.1741869075072642e-06,2.1741869075072642e-06
INDUSTRY-LIGHTING,1.3901571172194074e-06,1.3901571172194074e-06
einv_constr-IND_BOILER_WOOD,1.2307839279835657e-06,1.2307839279835657e-06
einv_constr-GEOTHERMAL,4.878895724310702e-07,4.878895724310702e-07
