,First-order Sobol indices,Total-order Sobol indices
einv_op-GAS,0.4607865557318557,0.4607865557318557
einv_constr-CAR_NG,0.3498095457928812,0.3498095457928812
other-share_mobility_public_max,0.02330540863453614,0.02330540863453614
INDUSTRY-HEAT_LOW_T_HW,0.017728958859248026,0.017728958859248026
einv_constr-IND_BOILER_OIL,0.011327017393283796,0.011327017393283796
einv_op-METHANOL,0.0073978926194990784,0.0073978926194990784
INDUSTRY-HEAT_HIGH_T,0.006650422894077619,0.006650422894077619
einv_constr-AMMONIA_TO_H2,0.005801741711926572,0.005801741711926572
einv_constr-WIND_ONSHORE,0.005584200727587523,0.005584200727587523
einv_constr-IND_COGEN_WASTE,0.005202454605436461,0.005202454605436461
c_pt-Wind_onshore,0.004917589883835689,0.004917589883835689
einv_constr-DEC_DIRECT_ELEC,0.003861921338725382,0.003861921338725382
HOUSEHOLDS-ELECTRICITY,0.0037975210760071865,0.0037975210760071865
einv_constr-BIOMASS_TO_HVC,0.0034231114717248913,0.0034231114717248913
einv_constr-CCGT,0.003358634004717434,0.003358634004717434
einv_constr-HYDRO_RIVER,0.0031592593977339406,0.0031592593977339406
avail-WOOD,0.003015153604262936,0.003015153604262936
avail-WASTE,0.0025488274901453592,0.0025488274901453592
einv_constr-PYROLYSIS_TO_LFO,0.002509782090326657,0.002509782090326657
einv_op-BIODIESEL,0.002455037629746727,0.002455037629746727
einv_constr-DHN_COGEN_BIO_HYDROLYSIS,0.002358292341221623,0.002358292341221623
einv_constr-CAR_DIESEL,0.002298768671264441,0.002298768671264441
einv_constr-CAR_BEV,0.0022519928747125077,0.0022519928747125077
einv_constr-CAR_HEV,0.0021890027793535134,0.0021890027793535134
other-share_heat_dhn_max,0.0021633607513992835,0.0021633607513992835
einv_constr-TRAIN_FREIGHT,0.0021215729598884274,0.0021215729598884274
INDUSTRY-LIGHTING,0.002072643203172561,0.002072643203172561
einv_constr-OIL_TO_HVC,0.001924299028339641,0.001924299028339641
HOUSEHOLDS-HEAT_LOW_T_HW,0.001828199785503526,0.001828199785503526
f_max-GEOTHERMAL,0.0018105922387451879,0.0018105922387451879
einv_constr-DEC_BOILER_GAS,0.0017759954848248823,0.0017759954848248823
c_pt-Hydro_river,0.0016930467196708716,0.0016930467196708716
einv_constr-CAR_FUEL_CELL,0.001543440414437723,0.001543440414437723
einv_constr-METHANE_TO_METHANOL,0.001530909854019649,0.001530909854019649
einv_constr-IND_BOILER_WASTE,0.0015048394741860125,0.0015048394741860125
einv_constr-CCGT_AMMONIA,0.001424077664846444,0.001424077664846444
