Name	Einv_constr	Einv_op
GAS_STORAGE	154.676092	0.000000
H2_STORAGE	0.000035	0.000000
DIESEL_STORAGE	161.062057	0.000000
GASOLINE_STORAGE	200.909497	0.000000
LFO_STORAGE	81.035824	0.000000
AMMONIA_STORAGE	111.565886	0.000000
METHANOL_STORAGE	157.313832	0.000000
CO2_STORAGE	0.000001	0.000000
DHN	0.000000	0.000000
EFFICIENCY	0.000000	0.000000
GRID	0.000000	0.000000
AMMONIA_TO_H2	0.000037	0.000000
ATM_CCS	0.000012	0.000000
BIOMETHANATION	0.000078	0.000000
BIO_HYDROLYSIS	826.491545	0.000000
GASIFICATION_SNG	0.000002	0.000000
H2_BIOMASS	0.000002	0.000000
H2_ELECTROLYSIS	0.000157	0.000000
INDUSTRY_CCS	0.000006	0.000000
PYROLYSIS_TO_FUELS	0.000010	0.000000
PYROLYSIS_TO_LFO	0.000010	0.000000
SMR	0.000048	0.000000
SYN_METHANATION	0.000008	0.000000
ELECTRICITY	0.000000	3394.799809
GASOLINE	0.000000	0.000030
DIESEL	0.000000	0.000080
BIOETHANOL	0.000000	0.000111
BIODIESEL	0.000000	0.000435
LFO	0.000000	0.000190
GAS	0.000000	8399.888026
GAS_RE	0.000000	0.000001
WOOD	0.000000	1148.939997
WET_BIOMASS	0.000000	2174.510000
COAL	0.000000	0.000047
URANIUM	0.000000	0.000000
WASTE	0.000000	1027.059999
H2	0.000000	0.000039
H2_RE	0.000000	0.000006
AMMONIA	0.000000	662.687858
METHANOL	0.000000	3068.726790
AMMONIA_RE	0.000000	0.001350
METHANOL_RE	0.000000	0.004634
ELEC_EXPORT	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000
RES_WIND	0.000000	0.000000
RES_SOLAR	0.000000	0.000000
RES_HYDRO	0.000000	0.000000
RES_GEO	0.000000	0.000000
CO2_ATM	0.000000	0.000000
CO2_INDUSTRY	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
