Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	EFFICIENCY	DHN	GRID	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 1 	 1			0.000000		0.327066																																																																		-0.000000	-0.018059					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.005779	0.004650											0.000000	
 1 	 2			0.000000		0.316414																																																																		-0.000000	-0.007230					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.005874	0.004568											0.000000	
 1 	 3			0.000000		0.313121																																																																		-0.000000	-0.003599					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.006052	0.004409											0.000000	
 1 	 4			0.000000		0.352834																																																																		-0.000000	-0.043378					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.005997	0.004420											0.000000	
 1 	 5			0.000000		0.425341																																																																		-0.000000	-0.115676					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.006104	0.004318											0.000000	
 1 	 6			0.000000		0.599100																																																																		-0.000000	-0.289190					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.006279	0.004248											0.000000	
 1 	 7			0.000000		0.869822																																																																		-0.000000	-0.560228					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.006242	0.004528											0.000000	
 1 	 8			0.000000		0.796606																																																																		-0.000000	-0.487940					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.005567	0.004780											0.000000	
 1 	 9			0.000000		0.761856																																																																		-0.000000	-0.451798					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.006411	0.004232											0.000000	
 1 	 10			0.000000		0.815569																																																																		-0.000000	-0.506015					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.006324	0.004648											0.000000	
 1 	 11			0.000000		0.888025																																																																		-0.000000	-0.578300					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.006303	0.004457											0.000000	
 1 	 12			0.000000		0.945568																																																																		-0.000000	-0.636132					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.006101	0.004544											0.000000	
 1 	 13			0.000000		0.886596																																																																		-0.000000	-0.578300					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.005421	0.005004											0.000000	
 1 	 14			0.000000		0.892897																																																																		-0.000000	-0.585530					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.004941	0.005452											0.000000	
 1 	 15			0.000000		0.963909																																																																		-0.000000	-0.657818					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.004335	0.006123											0.000000	
 1 	 16			0.000000		0.991569																																																																		-0.000000	-0.686734					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.003819	0.006863											0.000000	
 1 	 17			0.000000		0.990884																																																																		-0.000000	-0.686734					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.003533	0.007262											0.000000	
 1 	 18			0.000000		0.811745																																																																		-0.000000	-0.506015					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.004453	0.006601											0.000000	
 1 	 19			0.000000		0.666695																																																																		-0.000000	-0.361438					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.004103	0.006726											0.000000	
 1 	 20			0.000000		0.577217																																																																		-0.000000	-0.271039					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.004445	0.006145											0.000000	
 1 	 21			0.000000		0.487750																																																																		-0.000000	-0.180590					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.004868	0.005587											0.000000	
 1 	 22			0.000000		0.423624																																																																		-0.000000	-0.115676					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.005219	0.005150											0.000000	
 1 	 23			0.000000		0.380703																																																																		-0.000000	-0.072297					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.005456	0.004930											0.000000	
 1 	 24			0.000000		0.337715																																																																		-0.000000	-0.028919					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.005660	0.004742											0.000000	
 2 	 1			0.000001		0.327962																																																																		-0.000000	-0.018059					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.006313	0.004288											0.000000	
 2 	 2			0.000001		0.317160																																																																		-0.000000	-0.007230					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.006336	0.004284											0.000000	
 2 	 3			0.000001		0.313596																																																																		-0.000000	-0.003599					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.006388	0.004269											0.000000	
 2 	 4			0.000001		0.353159																																																																		-0.000000	-0.043378					-0.000000								-0.307879			-0.000000																								0.000000																																										-0.006253	0.004350											0.000000	
