,First-order Sobol indices,Total-order Sobol indices
einv_constr-CAR_BEV,0.17153250767459044,0.17153250767459044
f_max-NUCLEAR,0.1538555219175927,0.1538555219175927
other-share_mobility_public_max,0.10117768488311003,0.10117768488311003
einv_constr-PV,0.042234314572124385,0.042234314572124385
INDUSTRY-NON_ENERGY,0.03549001094625853,0.03549001094625853
einv_constr-CAR_NG,0.03507906517249704,0.03507906517249704
avail-WOOD,0.033271563528727385,0.033271563528727385
einv_op-GAS,0.03114511761052567,0.03114511761052567
f_max-WIND_OFFSHORE,0.02903507750857612,0.02903507750857612
einv_op-METHANOL,0.028992989708631126,0.028992989708631126
einv_op-GAS_RE,0.02881332784130161,0.02881332784130161
einv_constr-WIND_ONSHORE,0.02876950434017808,0.02876950434017808
einv_constr-IND_BOILER_OIL,0.02835648763344923,0.02835648763344923
avail-WET_BIOMASS,0.01938826126859101,0.01938826126859101
einv_op-ELECTRICITY,0.01702518506371292,0.01702518506371292
einv_constr-CAR_HEV,0.011345060240960258,0.011345060240960258
einv_constr-GAS_TO_HVC,0.010398775244564139,0.010398775244564139
TRANSPORTATION-MOBILITY_FREIGHT,0.010164632833118947,0.010164632833118947
einv_constr-IND_COGEN_WOOD,0.00943090726702325,0.00943090726702325
einv_constr-DEC_BOILER_WOOD,0.009410199376990445,0.009410199376990445
einv_op-WET_BIOMASS,0.008686195178232367,0.008686195178232367
f_max-WIND_ONSHORE,0.008218954981671744,0.008218954981671744
einv_constr-DHN_DEEP_GEO,0.007684413918243816,0.007684413918243816
einv_constr-METHANOL_TO_HVC,0.006640111915056602,0.006640111915056602
c_pt-Wind_offshore,0.005806710960381208,0.005806710960381208
einv_constr-AMMONIA_TO_H2,0.005407433125787458,0.005407433125787458
c_pt-PV,0.005069725910369068,0.005069725910369068
einv_op-WOOD,0.005024019710457086,0.005024019710457086
einv_constr-DEC_COGEN_GAS,0.0050144894947618274,0.0050144894947618274
c_pt-Wind_onshore,0.004683003169361993,0.004683003169361993
einv_op-URANIUM,0.004618005726582283,0.004618005726582283
c_pt-Hydro_river,0.004325713241904169,0.004325713241904169
einv_constr-DHN_COGEN_BIO_HYDROLYSIS,0.004232266530680961,0.004232266530680961
einv_constr-IND_BOILER_WASTE,0.003909292564511589,0.003909292564511589
einv_constr-BOAT_FREIGHT_METHANOL,0.003881103058679125,0.003881103058679125
einv_constr-IND_COGEN_WASTE,0.0038057812300477203,0.0038057812300477203
einv_constr-TRAIN_FREIGHT,0.003734432492258834,0.003734432492258834
einv_constr-IND_BOILER_WOOD,0.003681556822339397,0.003681556822339397
einv_constr-DEC_ADVCOGEN_GAS,0.003461596544372797,0.003461596544372797
f_max-DHN_DEEP_GEO,0.0032399850734454337,0.0032399850734454337
einv_constr-DHN_HP_ELEC,0.0030268898180741523,0.0030268898180741523
einv_constr-DHN_SOLAR,0.0026270247418764187,0.0026270247418764187
einv_op-WASTE,0.002617755430219214,0.002617755430219214
einv_constr-DHN_BOILER_OIL,0.0023853643273223685,0.0023853643273223685
INDUSTRY-HEAT_LOW_T_SH,0.002302483108182739,0.002302483108182739
einv_constr-DEC_HP_ELEC,0.0022213363626270317,0.0022213363626270317
HOUSEHOLDS-ELECTRICITY,0.00215168885140965,0.00215168885140965
avail-WASTE,0.0021423859343897064,0.0021423859343897064
einv_constr-H2_ELECTROLYSIS,0.0019602219357579614,0.0019602219357579614
einv_constr-PHS,0.001813214901771245,0.001813214901771245
einv_op-BIODIESEL,0.0017913700736070526,0.0017913700736070526
einv_constr-GEOTHERMAL,0.0017731080262888203,0.0017731080262888203
einv_constr-DHN_COGEN_WOOD,0.0016983620573371048,0.0016983620573371048
einv_constr-DHN_COGEN_WET_BIOMASS,0.0015591217424727822,0.0015591217424727822
einv_op-LFO,0.0015395603577019485,0.0015395603577019485
einv_constr-TRUCK_ELEC,0.0015247549508046287,0.0015247549508046287
f_max-GEOTHERMAL,0.001466969068917867,0.001466969068917867
einv_constr-DEC_BOILER_GAS,0.0013433310203519381,0.0013433310203519381
other-share_freight_train_max,0.001333366467913961,0.001333366467913961
SERVICES-HEAT_LOW_T_SH,0.00128611209920173,0.00128611209920173
einv_constr-H2_BIOMASS,0.0012584661939571966,0.0012584661939571966
einv_op-METHANOL_RE,0.0012443793086763459,0.0012443793086763459
einv_constr-IND_BOILER_COAL,0.0011590352571831043,0.0011590352571831043
einv_constr-GASIFICATION_SNG,0.0011231765840788207,0.0011231765840788207
c_pt-Solar,0.0010696427845747504,0.0010696427845747504
HOUSEHOLDS-LIGHTING,0.0010583249953054685,0.0010583249953054685
einv_op-BIOETHANOL,0.0010337580764306054,0.0010337580764306054
einv_constr-TRUCK_DIESEL,0.0008907124380572872,0.0008907124380572872
einv_constr-CAR_PHEV,0.000888494592339886,0.000888494592339886
einv_op-H2,0.0008659020102628115,0.0008659020102628115
einv_constr-TRUCK_NG,0.0008624242322635312,0.0008624242322635312
einv_constr-TRAMWAY_TROLLEY,0.0008518996673001095,0.0008518996673001095
INDUSTRY-HEAT_LOW_T_HW,0.0008487362072913705,0.0008487362072913705
einv_constr-BOAT_FREIGHT_NG,0.0008464221980047506,0.0008464221980047506
einv_constr-OIL_TO_HVC,0.0006795811156337732,0.0006795811156337732
HOUSEHOLDS-HEAT_LOW_T_HW,0.0005547359218703471,0.0005547359218703471
einv_constr-DEC_COGEN_OIL,0.000533959124539849,0.000533959124539849
einv_constr-BIO_HYDROLYSIS,0.00047025029585344696,0.00047025029585344696
SERVICES-ELECTRICITY,0.00044553287767350056,0.00044553287767350056
einv_constr-DEC_BOILER_OIL,0.00042693681202863394,0.00042693681202863394
