,First-order Sobol indices,Total-order Sobol indices
f_max-NUCLEAR,0.16560717036493017,0.16560717036493017
einv_constr-CAR_BEV,0.14686105831411594,0.14686105831411594
other-share_mobility_public_max,0.06156470788462663,0.06156470788462663
avail-WOOD,0.042525584499005405,0.042525584499005405
einv_op-GAS,0.0369127420629059,0.0369127420629059
einv_constr-PV,0.030076307678157485,0.030076307678157485
INDUSTRY-NON_ENERGY,0.029622519288149393,0.029622519288149393
avail-WET_BIOMASS,0.029171635093279483,0.029171635093279483
einv_constr-CAR_NG,0.025237952269456885,0.025237952269456885
f_max-WIND_OFFSHORE,0.02098585004955568,0.02098585004955568
INDUSTRY-ELECTRICITY,0.0197541283061429,0.0197541283061429
f_max-WIND_ONSHORE,0.019168882862891486,0.019168882862891486
einv_op-METHANOL,0.01915749976448784,0.01915749976448784
c_pt-PV,0.01761236792743149,0.01761236792743149
TRANSPORTATION-MOBILITY_PASSENGER,0.017497850743901606,0.017497850743901606
einv_constr-DHN_COGEN_WOOD,0.01640958189793537,0.01640958189793537
TRANSPORTATION-MOBILITY_FREIGHT,0.015410777928101988,0.015410777928101988
einv_constr-H2_ELECTROLYSIS,0.014406948457043049,0.014406948457043049
einv_op-URANIUM,0.014257118100836255,0.014257118100836255
einv_op-BIODIESEL,0.013907619433157659,0.013907619433157659
einv_op-ELECTRICITY,0.013556114746877197,0.013556114746877197
f_max-DHN_DEEP_GEO,0.012945888788619549,0.012945888788619549
einv_constr-DEC_ADVCOGEN_GAS,0.01203803103661507,0.01203803103661507
c_pt-Wind_onshore,0.01086137567042723,0.01086137567042723
HOUSEHOLDS-HEAT_LOW_T_HW,0.010694505197992733,0.010694505197992733
einv_constr-WIND_ONSHORE,0.010466161908930054,0.010466161908930054
einv_op-LFO,0.00999124158270458,0.00999124158270458
einv_constr-IND_BOILER_OIL,0.008144610096740758,0.008144610096740758
c_pt-Wind_offshore,0.007945637591941982,0.007945637591941982
einv_op-WET_BIOMASS,0.0070933948239175456,0.0070933948239175456
einv_constr-IND_COGEN_WOOD,0.006877327424323662,0.006877327424323662
avail-WASTE,0.006387142581930844,0.006387142581930844
einv_constr-DHN_COGEN_BIO_HYDROLYSIS,0.005513115032915959,0.005513115032915959
einv_op-BIOETHANOL,0.005259814328944425,0.005259814328944425
einv_constr-TRUCK_NG,0.004667292713307058,0.004667292713307058
einv_op-DIESEL,0.004415194744343389,0.004415194744343389
einv_constr-GAS_TO_HVC,0.004306434029328289,0.004306434029328289
einv_constr-TRAMWAY_TROLLEY,0.004188410317462862,0.004188410317462862
SERVICES-LIGHTING,0.004001941794073981,0.004001941794073981
einv_constr-OIL_TO_HVC,0.0038904654233108916,0.0038904654233108916
einv_constr-DHN_SOLAR,0.0037479756026638734,0.0037479756026638734
einv_constr-DEC_COGEN_GAS,0.003727773568927009,0.003727773568927009
other-ELECTRICITY,0.003640039523177272,0.003640039523177272
einv_constr-DEC_THHP_GAS,0.003196318691627594,0.003196318691627594
einv_constr-DHN_DEEP_GEO,0.0031170805902205967,0.0031170805902205967
SERVICES-ELECTRICITY,0.0030209051989602328,0.0030209051989602328
einv_op-WOOD,0.0029615686879355787,0.0029615686879355787
einv_constr-IND_BOILER_WOOD,0.002940747961962745,0.002940747961962745
einv_constr-TRUCK_DIESEL,0.002845344737673873,0.002845344737673873
einv_op-METHANOL_RE,0.0028010736302329525,0.0028010736302329525
einv_constr-METHANOL_TO_HVC,0.0027561869506921464,0.0027561869506921464
einv_op-GAS_RE,0.0027272295227929455,0.0027272295227929455
einv_op-WASTE,0.00239273152330855,0.00239273152330855
einv_constr-DEC_HP_ELEC,0.002265487807590621,0.002265487807590621
other-import_capacity,0.002239278798306888,0.002239278798306888
einv_constr-DEC_BOILER_GAS,0.0021801817266139728,0.0021801817266139728
einv_constr-WIND_OFFSHORE,0.002091120309557195,0.002091120309557195
HOUSEHOLDS-ELECTRICITY,0.001850233251394701,0.001850233251394701
einv_constr-DHN_COGEN_GAS,0.0018356858744637953,0.0018356858744637953
