,First-order Sobol indices,Total-order Sobol indices
einv_op-GAS_RE,0.5158782128615848,0.5158782128615848
einv_constr-CAR_BEV,0.07374198441125232,0.07374198441125232
f_max-NUCLEAR,0.06299816178814081,0.06299816178814081
other-share_mobility_public_max,0.05408609330348835,0.05408609330348835
f_max-DHN_DEEP_GEO,0.029442449946817457,0.029442449946817457
einv_constr-PV,0.02013740278298205,0.02013740278298205
avail-WOOD,0.01830783761172863,0.01830783761172863
f_max-WIND_OFFSHORE,0.0180083332684308,0.0180083332684308
einv_op-WET_BIOMASS,0.01567606307400564,0.01567606307400564
INDUSTRY-NON_ENERGY,0.014850515414946457,0.014850515414946457
avail-WET_BIOMASS,0.013204574747518726,0.013204574747518726
TRANSPORTATION-MOBILITY_PASSENGER,0.013154345922546096,0.013154345922546096
einv_constr-IND_BOILER_OIL,0.012244573062336245,0.012244573062336245
c_pt-Wind_onshore,0.009614718733275261,0.009614718733275261
einv_constr-IND_DIRECT_ELEC,0.008344570365165699,0.008344570365165699
INDUSTRY-ELECTRICITY,0.006112088953061491,0.006112088953061491
einv_constr-CAR_PHEV,0.005950585856429954,0.005950585856429954
einv_constr-BUS_COACH_FC_HYBRIDH2,0.005248426923002267,0.005248426923002267
einv_op-BIOETHANOL,0.004339403328376918,0.004339403328376918
c_pt-PV,0.004226098718869706,0.004226098718869706
f_max-WIND_ONSHORE,0.004164396432164369,0.004164396432164369
einv_op-METHANOL,0.003914044949386552,0.003914044949386552
einv_constr-TRUCK_ELEC,0.003804823593863028,0.003804823593863028
einv_op-ELECTRICITY,0.0035815715768665046,0.0035815715768665046
HOUSEHOLDS-HEAT_LOW_T_SH,0.0034326081108140756,0.0034326081108140756
einv_op-URANIUM,0.003420853630698761,0.003420853630698761
other-share_heat_dhn_max,0.003226489511028977,0.003226489511028977
einv_constr-HABER_BOSCH,0.003095023236861222,0.003095023236861222
einv_op-H2,0.0030282708515098123,0.0030282708515098123
einv_constr-CAR_HEV,0.003014530320911031,0.003014530320911031
einv_op-WOOD,0.0029020148010486663,0.0029020148010486663
einv_constr-AMMONIA_TO_H2,0.0028963852798275453,0.0028963852798275453
other-ELECTRICITY,0.002848916302875283,0.002848916302875283
einv_constr-BIO_HYDROLYSIS,0.0026974361547354164,0.0026974361547354164
einv_constr-BIOMASS_TO_HVC,0.002623540382717029,0.002623540382717029
SERVICES-LIGHTING,0.0024811134662276325,0.0024811134662276325
einv_constr-SYN_METHANOLATION,0.0020888330472055004,0.0020888330472055004
avail-WASTE,0.0020445012803223615,0.0020445012803223615
einv_constr-DHN_COGEN_BIO_HYDROLYSIS,0.001926966819834254,0.001926966819834254
einv_constr-TRUCK_NG,0.0018556144638748192,0.0018556144638748192
einv_constr-BOAT_FREIGHT_DIESEL,0.001539350306169067,0.001539350306169067
einv_constr-BOAT_FREIGHT_NG,0.0014804276466542131,0.0014804276466542131
einv_constr-DEC_ADVCOGEN_GAS,0.0014132241360500213,0.0014132241360500213
einv_op-BIODIESEL,0.0013438211104778515,0.0013438211104778515
SERVICES-ELECTRICITY,0.0011941767164856353,0.0011941767164856353
einv_constr-GASIFICATION_SNG,0.0011829441974000121,0.0011829441974000121
SERVICES-HEAT_LOW_T_SH,0.0010153063357559904,0.0010153063357559904
einv_constr-GAS_TO_HVC,0.0010040084919180508,0.0010040084919180508
