,First-order Sobol indices,Total-order Sobol indices
einv_op-GAS_RE,0.5259242918543645,0.5259242918543645
einv_constr-CAR_BEV,0.05590639851730751,0.05590639851730751
einv_constr-PV,0.033320027786061635,0.033320027786061635
einv_constr-CAR_FUEL_CELL,0.03317352843902909,0.03317352843902909
other-share_mobility_public_max,0.024887207397599545,0.024887207397599545
einv_constr-DEC_COGEN_GAS,0.015651719806791427,0.015651719806791427
other-ELECTRICITY,0.013211095567573392,0.013211095567573392
c_pt-PV,0.011786553705318201,0.011786553705318201
avail-WOOD,0.010918956193319486,0.010918956193319486
INDUSTRY-NON_ENERGY,0.01081796780338864,0.01081796780338864
einv_constr-DHN_COGEN_BIO_HYDROLYSIS,0.010245589730284133,0.010245589730284133
einv_constr-DHN_COGEN_WASTE,0.00911479953112254,0.00911479953112254
einv_constr-WIND_ONSHORE,0.008678571820704587,0.008678571820704587
INDUSTRY-ELECTRICITY,0.008531199791141579,0.008531199791141579
f_max-NUCLEAR,0.008453846372196011,0.008453846372196011
other-import_capacity,0.007522951510355489,0.007522951510355489
einv_op-BIODIESEL,0.007483658295726803,0.007483658295726803
einv_op-BIOETHANOL,0.007432751831798394,0.007432751831798394
c_pt-Wind_offshore,0.007310340644619556,0.007310340644619556
einv_constr-IND_BOILER_OIL,0.007047801730925708,0.007047801730925708
avail-WET_BIOMASS,0.00678221469088573,0.00678221469088573
einv_constr-CAR_PHEV,0.006752493828307547,0.006752493828307547
other-share_freight_train_max,0.00670608881813696,0.00670608881813696
einv_constr-IND_COGEN_GAS,0.006542490383615639,0.006542490383615639
einv_constr-TRAMWAY_TROLLEY,0.0063555055217460465,0.0063555055217460465
f_max-WIND_OFFSHORE,0.005949319851024124,0.005949319851024124
HOUSEHOLDS-ELECTRICITY,0.005806315520893027,0.005806315520893027
einv_constr-DEC_BOILER_OIL,0.005589359338453601,0.005589359338453601
einv_op-ELECTRICITY,0.005553687877953406,0.005553687877953406
einv_op-METHANOL_RE,0.005544964908500358,0.005544964908500358
f_max-WIND_ONSHORE,0.00547468373875991,0.00547468373875991
TRANSPORTATION-MOBILITY_PASSENGER,0.005470077293881018,0.005470077293881018
einv_constr-BUS_COACH_FC_HYBRIDH2,0.005365085832004188,0.005365085832004188
einv_constr-IND_BOILER_COAL,0.00490063586364861,0.00490063586364861
einv_op-WOOD,0.004736055581558448,0.004736055581558448
einv_constr-BIO_HYDROLYSIS,0.0043579870471558,0.0043579870471558
einv_op-AMMONIA,0.004289741083234742,0.004289741083234742
