,First-order Sobol indices,Total-order Sobol indices
einv_op-GAS_RE,0.6882495162996501,0.6882495162996501
f_max-NUCLEAR,0.0494658087318022,0.0494658087318022
other-share_mobility_public_max,0.03808189713429724,0.03808189713429724
einv_constr-CAR_BEV,0.0313526280540708,0.0313526280540708
einv_constr-PV,0.013614362140722598,0.013614362140722598
avail-WOOD,0.012949655952624562,0.012949655952624562
f_max-WIND_ONSHORE,0.012025899884324509,0.012025899884324509
einv_constr-DHN_COGEN_WASTE,0.00768219860973824,0.00768219860973824
einv_op-BIODIESEL,0.007650229090941617,0.007650229090941617
einv_op-AMMONIA_RE,0.006820689504890497,0.006820689504890497
f_max-DHN_DEEP_GEO,0.006160291120628686,0.006160291120628686
f_max-WIND_OFFSHORE,0.006003746326586489,0.006003746326586489
einv_constr-TRAMWAY_TROLLEY,0.0052675504443291474,0.0052675504443291474
einv_constr-DEC_COGEN_GAS,0.005166616723227031,0.005166616723227031
avail-WET_BIOMASS,0.004840382057236371,0.004840382057236371
c_pt-PV,0.0047059348252741955,0.0047059348252741955
einv_constr-BUS_COACH_FC_HYBRIDH2,0.004462761546795856,0.004462761546795856
einv_constr-IND_BOILER_COAL,0.004346605633577843,0.004346605633577843
einv_constr-IND_BOILER_OIL,0.004170992694259031,0.004170992694259031
einv_op-WET_BIOMASS,0.003994767090429963,0.003994767090429963
einv_constr-DHN_COGEN_GAS,0.003680365508970057,0.003680365508970057
TRANSPORTATION-MOBILITY_PASSENGER,0.003651586299133005,0.003651586299133005
other-share_freight_boat_max,0.003517424786661275,0.003517424786661275
INDUSTRY-NON_ENERGY,0.003115248436773501,0.003115248436773501
INDUSTRY-ELECTRICITY,0.003080437535154715,0.003080437535154715
einv_op-URANIUM,0.0029979606108145014,0.0029979606108145014
c_pt-Wind_offshore,0.002991111743637898,0.002991111743637898
einv_constr-CAR_PHEV,0.0027826672781670614,0.0027826672781670614
einv_constr-H2_BIOMASS,0.0026488793332095873,0.0026488793332095873
einv_op-BIOETHANOL,0.002545984360486349,0.002545984360486349
einv_constr-BIOMASS_TO_METHANOL,0.002535747249723623,0.002535747249723623
einv_op-METHANOL_RE,0.002503598600529302,0.002503598600529302
einv_op-ELECTRICITY,0.0023351027364318074,0.0023351027364318074
einv_constr-DHN_BOILER_WOOD,0.0022526792038647233,0.0022526792038647233
einv_constr-TRUCK_DIESEL,0.0021027599169012607,0.0021027599169012607
einv_constr-CCGT_AMMONIA,0.0020379006715059078,0.0020379006715059078
einv_constr-CAR_NG,0.001980353257307107,0.001980353257307107
einv_constr-TRUCK_NG,0.0018088282318898534,0.0018088282318898534
einv_constr-WIND_ONSHORE,0.001773284652608052,0.001773284652608052
einv_constr-HYDRO_RIVER,0.0014745345981775177,0.0014745345981775177
INDUSTRY-LIGHTING,0.001465286740535173,0.001465286740535173
einv_constr-AMMONIA_TO_H2,0.0014313527966159237,0.0014313527966159237
einv_constr-DHN_COGEN_WOOD,0.001365481100358921,0.001365481100358921
INDUSTRY-HEAT_HIGH_T,0.0011996570968292458,0.0011996570968292458
avail-WASTE,0.0011692263166366186,0.0011692263166366186
einv_constr-DHN_BOILER_GAS,0.001140656627020669,0.001140656627020669
einv_constr-DHN_COGEN_BIO_HYDROLYSIS,0.0010095163460250049,0.0010095163460250049
einv_op-WOOD,0.0009765869855990485,0.0009765869855990485
einv_constr-IND_BOILER_WASTE,0.0009627764066801549,0.0009627764066801549
einv_constr-METHANE_TO_METHANOL,0.0007475185241848121,0.0007475185241848121
einv_op-GAS,0.00069889337420033,0.00069889337420033
einv_op-GASOLINE,0.0006761457631075866,0.0006761457631075866
einv_constr-DEC_DIRECT_ELEC,0.0006646988930054715,0.0006646988930054715
TRANSPORTATION-MOBILITY_FREIGHT,0.0006610786549172938,0.0006610786549172938
einv_constr-IND_COGEN_WASTE,0.0006520434573522387,0.0006520434573522387
c_pt-Wind_onshore,0.0006290663394673853,0.0006290663394673853
einv_constr-WIND_OFFSHORE,0.0006022392923849258,0.0006022392923849258
einv_constr-METHANOL_TO_HVC,0.0005976359343403499,0.0005976359343403499
other-ELECTRICITY,0.0005499470670856281,0.0005499470670856281
einv_constr-DHN_BOILER_OIL,0.0005495317950518215,0.0005495317950518215
einv_constr-BOAT_FREIGHT_DIESEL,0.000527638538809649,0.000527638538809649
einv_op-METHANOL,0.0004844736300874823,0.0004844736300874823
other-HEAT_LOW_T_DHN,0.0004774190840504456,0.0004774190840504456
einv_constr-CCGT,0.0004743412268902324,0.0004743412268902324
einv_constr-TRUCK_ELEC,0.00045855049286292555,0.00045855049286292555
other-i_rate,0.00045362819220109166,0.00045362819220109166
einv_constr-DEC_COGEN_OIL,0.00044200932297885746,0.00044200932297885746
SERVICES-LIGHTING,0.0004367751631736635,0.0004367751631736635
einv_constr-CAR_HEV,0.00043629229051071755,0.00043629229051071755
einv_constr-DHN_DEEP_GEO,0.00043352830668649,0.00043352830668649
other-share_heat_dhn_max,0.00041061925912375076,0.00041061925912375076
f_max-GEOTHERMAL,0.0004002565606373846,0.0004002565606373846
einv_constr-TRAIN_PUB,0.0003919932609504779,0.0003919932609504779
einv_op-LFO,0.0003525177128044708,0.0003525177128044708
einv_constr-DEC_THHP_GAS,0.00035203562294164895,0.00035203562294164895
einv_op-DIESEL,0.0003401061107456377,0.0003401061107456377
SERVICES-ELECTRICITY,0.0003372387692951089,0.0003372387692951089
einv_constr-GEOTHERMAL,0.00032535245799577146,0.00032535245799577146
einv_constr-DHN_SOLAR,0.00032107829893667563,0.00032107829893667563
einv_constr-DEC_ADVCOGEN_GAS,0.00030707854350944797,0.00030707854350944797
einv_constr-DEC_BOILER_WOOD,0.000282478017594583,0.000282478017594583
einv_constr-DEC_SOLAR,0.00027348572690145706,0.00027348572690145706
einv_constr-IND_BOILER_WOOD,0.00027325170950139954,0.00027325170950139954
c_pt-Hydro_river,0.00026982448904163336,0.00026982448904163336
einv_constr-TRUCK_METHANOL,0.0002692509982291333,0.0002692509982291333
einv_constr-H2_ELECTROLYSIS,0.0002458142740303084,0.0002458142740303084
einv_constr-HABER_BOSCH,0.00022183909227921372,0.00022183909227921372
einv_constr-BIO_HYDROLYSIS,0.0002201775497054677,0.0002201775497054677
other-share_freight_train_max,0.00019701464720010822,0.00019701464720010822
einv_constr-PHS,0.000177647480246929,0.000177647480246929
einv_constr-BOAT_FREIGHT_NG,0.0001722281396668876,0.0001722281396668876
HOUSEHOLDS-LIGHTING,0.00017179297606892218,0.00017179297606892218
einv_constr-BIOMETHANATION,0.0001659591352427294,0.0001659591352427294
einv_constr-SMR,0.0001658342829384123,0.0001658342829384123
HOUSEHOLDS-HEAT_LOW_T_HW,0.00016117168778172225,0.00016117168778172225
einv_op-WASTE,0.00015810460230140575,0.00015810460230140575
einv_constr-NUCLEAR,0.00015172642452930744,0.00015172642452930744
einv_constr-PYROLYSIS_TO_LFO,0.0001288377923905233,0.0001288377923905233
other-import_capacity,0.00011933499022352707,0.00011933499022352707
einv_constr-SYN_METHANOLATION,0.00010785555757472855,0.00010785555757472855
einv_constr-BIOMASS_TO_HVC,9.658746190869921e-05,9.658746190869921e-05
f_max-PV,9.078152012237781e-05,9.078152012237781e-05
einv_constr-PYROLYSIS_TO_FUELS,8.73675374023342e-05,8.73675374023342e-05
einv_constr-CAR_GASOLINE,8.272264461350019e-05,8.272264461350019e-05
einv_op-H2,8.223557888385294e-05,8.223557888385294e-05
