,First-order Sobol indices,Total-order Sobol indices
einv_op-GAS_RE,0.24635537813600342,0.24635537813600342
f_max-NUCLEAR,0.05481011266355441,0.05481011266355441
other-share_heat_dhn_max,0.03930669335682426,0.03930669335682426
einv_constr-TRUCK_NG,0.035976336500228495,0.035976336500228495
INDUSTRY-NON_ENERGY,0.03121599770640881,0.03121599770640881
TRANSPORTATION-MOBILITY_FREIGHT,0.030396891040594065,0.030396891040594065
f_max-WIND_OFFSHORE,0.029040608660552365,0.029040608660552365
einv_constr-H2_BIOMASS,0.028961973747051985,0.028961973747051985
einv_constr-DHN_COGEN_BIO_HYDROLYSIS,0.023598201400561795,0.023598201400561795
HOUSEHOLDS-ELECTRICITY,0.022410341943972498,0.022410341943972498
einv_constr-DHN_COGEN_WOOD,0.020982824979315758,0.020982824979315758
einv_constr-PYROLYSIS_TO_LFO,0.019686468488612916,0.019686468488612916
avail-WOOD,0.019272816262945795,0.019272816262945795
einv_constr-IND_COGEN_GAS,0.017573128211326748,0.017573128211326748
einv_constr-DHN_COGEN_WASTE,0.01724823715662912,0.01724823715662912
avail-WET_BIOMASS,0.01698837543902872,0.01698837543902872
einv_constr-CAR_BEV,0.015293618079551563,0.015293618079551563
einv_constr-IND_COGEN_WOOD,0.011917132326523125,0.011917132326523125
einv_constr-METHANE_TO_METHANOL,0.011687872303484084,0.011687872303484084
einv_constr-DEC_THHP_GAS,0.01163831087821205,0.01163831087821205
einv_op-GASOLINE,0.010812326005733779,0.010812326005733779
other-share_mobility_public_max,0.010260904221231146,0.010260904221231146
c_pt-Wind_onshore,0.01000537353449096,0.01000537353449096
c_pt-PV,0.009800267048626136,0.009800267048626136
einv_constr-DHN_HP_ELEC,0.009378031832356259,0.009378031832356259
einv_constr-BUS_COACH_FC_HYBRIDH2,0.009067489137392745,0.009067489137392745
einv_constr-WIND_OFFSHORE,0.008895327180264095,0.008895327180264095
einv_constr-CCGT_AMMONIA,0.008160844969272715,0.008160844969272715
einv_constr-DHN_DEEP_GEO,0.008024734340153553,0.008024734340153553
SERVICES-HEAT_LOW_T_SH,0.007412954691505595,0.007412954691505595
einv_constr-IND_BOILER_COAL,0.007403731960857019,0.007403731960857019
TRANSPORTATION-MOBILITY_PASSENGER,0.0071890892912021154,0.0071890892912021154
einv_op-WET_BIOMASS,0.007042499936813684,0.007042499936813684
einv_constr-CAR_NG,0.006664692947117139,0.006664692947117139
einv_constr-CAR_HEV,0.006502900329379788,0.006502900329379788
einv_constr-HABER_BOSCH,0.006072779010969234,0.006072779010969234
einv_constr-OIL_TO_HVC,0.005837602957032428,0.005837602957032428
einv_constr-IND_COGEN_WASTE,0.005732237236370173,0.005732237236370173
einv_constr-H2_ELECTROLYSIS,0.005683585692820991,0.005683585692820991
einv_constr-SYN_METHANOLATION,0.005436445329763607,0.005436445329763607
INDUSTRY-HEAT_HIGH_T,0.005374615872988429,0.005374615872988429
einv_constr-IND_BOILER_WOOD,0.005312951339513988,0.005312951339513988
einv_constr-DHN_BOILER_WOOD,0.005150507485995404,0.005150507485995404
einv_constr-DEC_BOILER_OIL,0.00494134828908342,0.00494134828908342
einv_constr-CAR_PHEV,0.004685458962084536,0.004685458962084536
f_max-GEOTHERMAL,0.004589601710614025,0.004589601710614025
other-HEAT_LOW_T_DHN,0.004414706456691092,0.004414706456691092
einv_constr-PV,0.004271893708334259,0.004271893708334259
einv_constr-HYDRO_RIVER,0.0042603191717054375,0.0042603191717054375
einv_constr-CAR_FUEL_CELL,0.003862251598530754,0.003862251598530754
einv_constr-DEC_ADVCOGEN_H2,0.003782265040594547,0.003782265040594547
einv_constr-BUS_COACH_DIESEL,0.0036813779237629047,0.0036813779237629047
einv_constr-BIOMASS_TO_HVC,0.0035256315032819808,0.0035256315032819808
einv_constr-TRAIN_PUB,0.0033666858607737833,0.0033666858607737833
f_max-WIND_ONSHORE,0.0032853373645830683,0.0032853373645830683
einv_constr-BATT_LI,0.0031291340590079,0.0031291340590079
einv_constr-AMMONIA_TO_H2,0.0031281643164586164,0.0031281643164586164
einv_constr-SYN_METHANATION,0.0031138345230436026,0.0031138345230436026
einv_constr-SMR,0.002994019987168464,0.002994019987168464
einv_constr-BOAT_FREIGHT_NG,0.002956973209988934,0.002956973209988934
einv_constr-DEC_DIRECT_ELEC,0.0026615188483454667,0.0026615188483454667
einv_constr-TRAMWAY_TROLLEY,0.0025938981467513826,0.0025938981467513826
einv_op-H2_RE,0.0025682364478196874,0.0025682364478196874
einv_op-AMMONIA_RE,0.002395261890708782,0.002395261890708782
other-ELECTRICITY,0.0021873399243705818,0.0021873399243705818
SERVICES-ELECTRICITY,0.0021792122253788933,0.0021792122253788933
einv_op-H2,0.002026736119497418,0.002026736119497418
INDUSTRY-HEAT_LOW_T_HW,0.0019587292536143277,0.0019587292536143277
einv_op-AMMONIA,0.0018804218853412833,0.0018804218853412833
einv_constr-NUCLEAR,0.0017603670902567128,0.0017603670902567128
einv_op-WASTE,0.0016985926760218206,0.0016985926760218206
einv_constr-DHN_COGEN_GAS,0.0015690673232802521,0.0015690673232802521
einv_constr-GASIFICATION_SNG,0.0015572492310503068,0.0015572492310503068
einv_constr-PHS,0.0015530062413431265,0.0015530062413431265
einv_op-URANIUM,0.0015271442100326332,0.0015271442100326332
einv_constr-DEC_ADVCOGEN_GAS,0.001488597592270107,0.001488597592270107
einv_op-BIODIESEL,0.0014725713818557811,0.0014725713818557811
einv_op-DIESEL,0.0014668062316081853,0.0014668062316081853
einv_constr-BUS_COACH_HYDIESEL,0.0014256073543619926,0.0014256073543619926
einv_op-LFO,0.001324953091046382,0.001324953091046382
einv_op-METHANOL_RE,0.0013178434167851593,0.0013178434167851593
einv_constr-IND_BOILER_WASTE,0.0012314724916051576,0.0012314724916051576
INDUSTRY-ELECTRICITY,0.0010255388106167214,0.0010255388106167214
einv_constr-BOAT_FREIGHT_METHANOL,0.0009525634171385433,0.0009525634171385433
HOUSEHOLDS-LIGHTING,0.0009253539124140184,0.0009253539124140184
einv_constr-BUS_COACH_CNG_STOICH,0.0008982593717296592,0.0008982593717296592
einv_constr-DHN_BOILER_OIL,0.000894037367552546,0.000894037367552546
SERVICES-HEAT_LOW_T_HW,0.0008362021268052914,0.0008362021268052914
c_pt-Wind_offshore,0.0007800089553320214,0.0007800089553320214
c_pt-Hydro_river,0.0007067777267880694,0.0007067777267880694
einv_constr-DEC_HP_ELEC,0.0006907391864190579,0.0006907391864190579
einv_constr-DHN_BOILER_GAS,0.0006606288438326727,0.0006606288438326727
einv_constr-BIOMETHANATION,0.0006474616086776585,0.0006474616086776585
einv_constr-DHN_SOLAR,0.0006387084077931693,0.0006387084077931693
einv_constr-PYROLYSIS_TO_FUELS,0.0006294314335661994,0.0006294314335661994
einv_constr-IND_DIRECT_ELEC,0.0006079500946122791,0.0006079500946122791
SERVICES-LIGHTING,0.0005228762547022754,0.0005228762547022754
einv_constr-CAR_METHANOL,0.0005208124264396602,0.0005208124264396602
einv_constr-DEC_COGEN_OIL,0.0005132808041087504,0.0005132808041087504
einv_constr-CAR_DIESEL,0.00048020341362112835,0.00048020341362112835
other-import_capacity,0.0004406313884419042,0.0004406313884419042
other-share_freight_boat_max,0.00043873183022303007,0.00043873183022303007
einv_constr-CCGT,0.0004301948407610106,0.0004301948407610106
f_max-DHN_DEEP_GEO,0.0004041583353287505,0.0004041583353287505
INDUSTRY-HEAT_LOW_T_SH,0.0003824609243580369,0.0003824609243580369
HOUSEHOLDS-HEAT_LOW_T_HW,0.0003622011468206119,0.0003622011468206119
other-i_rate,0.00034254764382248037,0.00034254764382248037
einv_constr-GEOTHERMAL,0.00032444628540985833,0.00032444628540985833
einv_op-GAS,0.00031326665121243975,0.00031326665121243975
f_max-PV,0.00029134898932410764,0.00029134898932410764
HOUSEHOLDS-HEAT_LOW_T_SH,0.0002790370726739478,0.0002790370726739478
einv_constr-TRUCK_ELEC,0.0002786350082866393,0.0002786350082866393
einv_constr-DEC_COGEN_GAS,0.00026253656111193676,0.00026253656111193676
einv_constr-GAS_TO_HVC,0.00025084537444734214,0.00025084537444734214
einv_constr-DEC_BOILER_WOOD,0.00024624804230703187,0.00024624804230703187
einv_op-WOOD,0.0002306303602872353,0.0002306303602872353
INDUSTRY-LIGHTING,0.0002024479403866112,0.0002024479403866112
c_pt-Solar,0.00020174537962163965,0.00020174537962163965
einv_constr-DEC_SOLAR,0.0002010020252403356,0.0002010020252403356
einv_constr-BIO_HYDROLYSIS,0.00019629555777685208,0.00019629555777685208
einv_constr-TRAIN_FREIGHT,0.00018689420176941552,0.00018689420176941552
