,First-order Sobol indices,Total-order Sobol indices
einv_op-GAS_RE,0.6339450444166137,0.6339450444166137
f_max-NUCLEAR,0.051472703941908206,0.051472703941908206
einv_constr-CAR_BEV,0.049827210332000285,0.049827210332000285
other-share_mobility_public_max,0.03699098496700953,0.03699098496700953
f_max-DHN_DEEP_GEO,0.020990306012117377,0.020990306012117377
f_max-WIND_OFFSHORE,0.01953188558620346,0.01953188558620346
avail-WOOD,0.018560105098242016,0.018560105098242016
einv_constr-PV,0.014108697734633767,0.014108697734633767
avail-WET_BIOMASS,0.01268139081945872,0.01268139081945872
einv_op-WET_BIOMASS,0.011623869097559874,0.011623869097559874
einv_constr-IND_BOILER_OIL,0.010041982272170638,0.010041982272170638
INDUSTRY-NON_ENERGY,0.00788476190931274,0.00788476190931274
TRANSPORTATION-MOBILITY_PASSENGER,0.007338207232808981,0.007338207232808981
c_pt-Wind_onshore,0.0067178585065396125,0.0067178585065396125
einv_op-URANIUM,0.00497016064670177,0.00497016064670177
einv_constr-CAR_PHEV,0.0045521173864659465,0.0045521173864659465
einv_constr-BUS_COACH_FC_HYBRIDH2,0.0037600884738649056,0.0037600884738649056
einv_constr-IND_DIRECT_ELEC,0.0036313300939002633,0.0036313300939002633
einv_constr-TRUCK_ELEC,0.003621083343820619,0.003621083343820619
einv_constr-BIO_HYDROLYSIS,0.0035696736128916586,0.0035696736128916586
einv_constr-TRUCK_NG,0.003239672861405042,0.003239672861405042
einv_constr-CAR_HEV,0.003015150802663899,0.003015150802663899
einv_constr-AMMONIA_TO_H2,0.0029780222266356177,0.0029780222266356177
f_max-WIND_ONSHORE,0.002833000720334802,0.002833000720334802
einv_op-WOOD,0.0027207370565740623,0.0027207370565740623
c_pt-PV,0.0026017217016039637,0.0026017217016039637
einv_op-BIOETHANOL,0.002578361448768324,0.002578361448768324
avail-WASTE,0.002323956095999828,0.002323956095999828
other-ELECTRICITY,0.0022182058728156036,0.0022182058728156036
SERVICES-LIGHTING,0.002119658280535477,0.002119658280535477
INDUSTRY-ELECTRICITY,0.002104047394164992,0.002104047394164992
other-share_heat_dhn_max,0.0020336191908959115,0.0020336191908959115
einv_constr-HABER_BOSCH,0.0018998950990607943,0.0018998950990607943
einv_constr-DEC_BOILER_OIL,0.001835019750371949,0.001835019750371949
einv_constr-GASIFICATION_SNG,0.0017348879961087793,0.0017348879961087793
einv_constr-DHN_COGEN_BIO_HYDROLYSIS,0.0016587375388057842,0.0016587375388057842
einv_constr-DEC_ADVCOGEN_GAS,0.001625166429622271,0.001625166429622271
einv_op-H2,0.0016038200433709986,0.0016038200433709986
HOUSEHOLDS-HEAT_LOW_T_SH,0.0015667750365691232,0.0015667750365691232
einv_constr-BOAT_FREIGHT_NG,0.0013655918968502245,0.0013655918968502245
einv_op-ELECTRICITY,0.0011583506481581563,0.0011583506481581563
einv_constr-TRUCK_METHANOL,0.0011160729589142296,0.0011160729589142296
einv_constr-DEC_COGEN_OIL,0.001036160674562824,0.001036160674562824
SERVICES-ELECTRICITY,0.0010355563741745565,0.0010355563741745565
einv_constr-SYN_METHANOLATION,0.0010355520507486454,0.0010355520507486454
einv_constr-DHN_COGEN_WASTE,0.001016232985921545,0.001016232985921545
einv_constr-CAR_GASOLINE,0.0010147835330679932,0.0010147835330679932
einv_constr-BOAT_FREIGHT_DIESEL,0.000972454500731306,0.000972454500731306
SERVICES-HEAT_LOW_T_HW,0.0009697822606560557,0.0009697822606560557
einv_constr-IND_BOILER_COAL,0.0009067654534733675,0.0009067654534733675
einv_constr-BIOMASS_TO_HVC,0.0007314486383705836,0.0007314486383705836
einv_constr-DEC_BOILER_WOOD,0.000719436316591389,0.000719436316591389
einv_constr-DHN_COGEN_WOOD,0.0006986806364485034,0.0006986806364485034
einv_op-DIESEL,0.0006672404293849741,0.0006672404293849741
einv_constr-IND_BOILER_WASTE,0.0006636561965566728,0.0006636561965566728
einv_constr-IND_BOILER_WOOD,0.0006592482805061447,0.0006592482805061447
c_pt-Solar,0.0006590341779846756,0.0006590341779846756
HOUSEHOLDS-LIGHTING,0.0006040082111839512,0.0006040082111839512
einv_constr-BIOMETHANATION,0.0005795180363602416,0.0005795180363602416
