,First-order Sobol indices,Total-order Sobol indices
einv_op-GAS_RE,0.6231878196786121,0.6231878196786121
f_max-NUCLEAR,0.059542784165870666,0.059542784165870666
einv_constr-CAR_BEV,0.032755487309096984,0.032755487309096984
avail-WET_BIOMASS,0.028939235118923923,0.028939235118923923
avail-WOOD,0.018357253054663143,0.018357253054663143
other-share_mobility_public_max,0.018294426342674874,0.018294426342674874
einv_constr-CAR_NG,0.017478558192144153,0.017478558192144153
einv_constr-GAS_TO_HVC,0.012376312903767884,0.012376312903767884
c_pt-Wind_onshore,0.011496945561702903,0.011496945561702903
einv_constr-IND_BOILER_OIL,0.010328749061590363,0.010328749061590363
f_max-DHN_DEEP_GEO,0.00971464911467974,0.00971464911467974
einv_op-BIODIESEL,0.00918785071985893,0.00918785071985893
einv_op-URANIUM,0.008948455177023478,0.008948455177023478
einv_constr-BIO_HYDROLYSIS,0.008718581491580163,0.008718581491580163
einv_constr-PV,0.008026369177241557,0.008026369177241557
c_pt-PV,0.006760639277077708,0.006760639277077708
einv_constr-DHN_COGEN_WOOD,0.0063053740560650145,0.0063053740560650145
INDUSTRY-ELECTRICITY,0.005803473441599916,0.005803473441599916
einv_constr-DHN_COGEN_WET_BIOMASS,0.005261369315597135,0.005261369315597135
INDUSTRY-NON_ENERGY,0.005000337699256882,0.005000337699256882
einv_constr-GASIFICATION_SNG,0.004823199629152028,0.004823199629152028
f_max-WIND_OFFSHORE,0.004140304951989993,0.004140304951989993
einv_constr-DEC_DIRECT_ELEC,0.0037085567212199926,0.0037085567212199926
f_max-WIND_ONSHORE,0.003556285109551919,0.003556285109551919
einv_constr-BUS_COACH_FC_HYBRIDH2,0.0034266688971881336,0.0034266688971881336
einv_op-WET_BIOMASS,0.003356933750865098,0.003356933750865098
HOUSEHOLDS-ELECTRICITY,0.003045007644029331,0.003045007644029331
HOUSEHOLDS-HEAT_LOW_T_HW,0.003041868212587906,0.003041868212587906
einv_constr-DEC_HP_ELEC,0.0029544883025324556,0.0029544883025324556
einv_op-METHANOL_RE,0.0027766754601730214,0.0027766754601730214
einv_constr-DEC_ADVCOGEN_GAS,0.00265071592084736,0.00265071592084736
einv_constr-DEC_BOILER_OIL,0.002430307756568408,0.002430307756568408
einv_op-WOOD,0.0021951308598186134,0.0021951308598186134
SERVICES-LIGHTING,0.0021657091243252147,0.0021657091243252147
einv_constr-TRUCK_METHANOL,0.001969769294295656,0.001969769294295656
einv_constr-TRAMWAY_TROLLEY,0.001885115208509544,0.001885115208509544
einv_constr-DEC_SOLAR,0.001706916768389345,0.001706916768389345
einv_constr-TRUCK_NG,0.0016915184205903591,0.0016915184205903591
einv_constr-CAR_GASOLINE,0.0015923859230149847,0.0015923859230149847
SERVICES-ELECTRICITY,0.00159108829970568,0.00159108829970568
einv_constr-BOAT_FREIGHT_DIESEL,0.0015587145868462343,0.0015587145868462343
einv_op-AMMONIA_RE,0.0015145535943500536,0.0015145535943500536
einv_op-DIESEL,0.0014348818200920817,0.0014348818200920817
einv_constr-TRUCK_ELEC,0.0014199515657578733,0.0014199515657578733
einv_constr-SMR,0.001392534872291763,0.001392534872291763
einv_constr-H2_BIOMASS,0.0012895558700550128,0.0012895558700550128
einv_constr-CCGT_AMMONIA,0.0012601901056058123,0.0012601901056058123
einv_constr-OIL_TO_HVC,0.001216654565530407,0.001216654565530407
einv_constr-DHN_COGEN_WASTE,0.0010729437603830662,0.0010729437603830662
f_max-PV,0.0010674839288408926,0.0010674839288408926
einv_constr-SYN_METHANATION,0.0010290964075717743,0.0010290964075717743
other-import_capacity,0.0010011916178601032,0.0010011916178601032
c_pt-Wind_offshore,0.0009688788933512882,0.0009688788933512882
einv_constr-TRAIN_FREIGHT,0.0009108325945796109,0.0009108325945796109
einv_constr-IND_COGEN_WOOD,0.00090283050207551,0.00090283050207551
other-ELECTRICITY,0.0008954698784913995,0.0008954698784913995
einv_constr-DEC_COGEN_OIL,0.0008857679490049972,0.0008857679490049972
HOUSEHOLDS-HEAT_LOW_T_SH,0.0008691049244212246,0.0008691049244212246
